time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,timestamp_ms,time_offset,distance,starttimestamp_ms,profile_name,battery_charging,frequency
2024-12-06 22:50:51+00:00,32.274563047103584,-111.01340107619762,661.0,2.0,148.4,25.32,26,gps,0.4,0.8,1.0,-27.6,,,,84,,1733525451000,2024-12-06T15:50:51.000-07:00,163490.49331138484,1733518771812,Default Profile,False,1
2024-12-06 22:55:52+00:00,32.25359911099076,-110.9956663940102,676.0,2.5,147.4,10.44,30,gps,0.4,0.8,0.8,-27.7,,,,84,,1733525752000,2024-12-06T15:55:52.000-07:00,166356.6021591397,1733518771812,Default Profile,True,1
2024-12-06 23:00:53+00:00,32.221520938910544,-110.98067997023465,684.0,2.5,,0.0,28,gps,0.4,0.8,1.0,-27.7,,,,85,,1733526053000,2024-12-06T16:00:53.000-07:00,170191.93172604634,1733518771812,Default Profile,True,1
2024-12-06 23:05:56.611000+00:00,32.2215236,-110.9772962,687.7999877929688,35.677002,,,0,network,,,,,,,,85,,1733526356611,2024-12-06T16:05:56.611-07:00,170510.2435453222,1733518771812,Default Profile,False,1
2024-12-06 23:10:51.132000+00:00,32.221574,-110.9654082,716.2000122070312,13.585,,,0,network,,,,,,,,85,,1733526651132,2024-12-06T16:10:51.132-07:00,171628.56288142657,1733518771812,Default Profile,True,1
2024-12-06 23:15:54+00:00,32.221451117657125,-110.9304157923907,724.0,1.5,91.9,15.91,26,gps,0.4,0.8,1.0,-27.7,,,,86,,1733526954000,2024-12-06T16:15:54.000-07:00,174920.33166106677,1733518771812,Default Profile,True,1
2024-12-06 23:20:55+00:00,32.2214618884027,-110.90344794094564,742.0,2.0,90.5,12.37,25,gps,0.4,0.8,1.0,-27.7,,,,87,,1733527255000,2024-12-06T16:20:55.000-07:00,177457.20287151565,1733518771812,Default Profile,True,1
2024-12-07 00:06:01.339000+00:00,32.21152443879802,-110.89716295133339,743.3333333333334,5.0,114.1,,29,gps,0.4,0.8,1.0,-27.7,,,,87,,1733527556000,2024-12-06T16:25:56.000-07:00,178718.4376967746,1733518771812,Default Profile,False,9
2024-12-07 00:11:02+00:00,32.22702969331294,-110.90106069110334,734.0,7.0,356.7,12.71,26,gps,0.4,0.6,0.8,-27.6,,,,81,,1733530262000,2024-12-06T17:11:02.000-07:00,180514.93735386032,1733518771812,Default Profile,False,1
2024-12-07 00:16:03+00:00,32.228829958476126,-110.92560307122768,729.0,3.5,269.9,2.6,25,gps,0.4,0.8,0.8,-27.7,,,,80,,1733530563000,2024-12-06T17:16:03.000-07:00,182832.14217720053,1733518771812,Default Profile,False,1
2024-12-07 01:11:05.254000+00:00,32.227619444942384,-110.93470384059286,719.2727383700284,13.172,,,19,network,,,,,,,,80,,1733530863271,2024-12-06T17:21:03.271-07:00,183689.31853300787,1733518771812,Default Profile,False,11
2024-12-07 01:16:06+00:00,32.22787312231958,-110.93185069039464,704.0,9.5,89.8,15.599999,24,gps,0.6,1.0,1.2,-27.6,,,,73,,1733534166000,2024-12-06T18:16:06.000-07:00,183993.7195318057,1733518771812,Default Profile,False,1
2024-12-07 01:21:07+00:00,32.22196890972555,-110.90093898586927,728.0,11.5,,0.0,23,gps,0.6,1.2,1.4,-27.7,,,,73,,1733534467000,2024-12-06T18:21:07.000-07:00,186974.67232662864,1733518771812,Default Profile,False,1
2024-12-07 15:03:55+00:00,32.22016332205385,-110.8922403305769,740.0,2.0,359.1,13.059999,27,gps,0.4,0.8,0.8,-27.6,,,,62,,1733583835000,2024-12-07T08:03:55.000-07:00,189972.65730033684,1733518771812,Default Profile,False,1
2024-12-07 15:29:00+00:00,32.235676757991314,-110.87804968468845,739.2,8.5,,0.0,29,gps,0.4,0.8,1.0,-27.6,,,,61,,1733584136000,2024-12-07T08:08:56.000-07:00,192155.2799642289,1733518771812,Default Profile,False,5
2024-12-07 15:34:00+00:00,32.23382490221411,-110.87558833882213,745.0,2.0,172.1,10.809999,27,gps,0.4,0.8,0.8,-27.6,,,,63,,1733585640000,2024-12-07T08:34:00.000-07:00,192481.65042762485,1733518771812,Default Profile,False,1
2024-12-07 15:39:01+00:00,32.22894634120166,-110.90931334532796,744.0,3.0,269.9,15.11,27,gps,0.4,0.8,1.0,-27.6,,,,61,,1733585941000,2024-12-07T08:39:01.000-07:00,195699.8712672627,1733518771812,Default Profile,False,1
2024-12-07 15:44:02+00:00,32.227883390150964,-110.94576356001198,718.0,3.5,269.9,15.42,26,gps,0.4,0.8,1.0,-27.6,,,,60,,1733586242000,2024-12-07T08:44:02.000-07:00,199130.5240861836,1733518771812,Default Profile,False,1
2024-12-07 15:49:03+00:00,32.22793380729854,-110.95664620399477,708.0,3.5,181.0,0.77,26,gps,0.4,0.8,1.0,-27.6,,,,58,,1733586543000,2024-12-07T08:49:03.000-07:00,200154.1991697903,1733518771812,Default Profile,False,1
2024-12-07 15:54:04+00:00,32.235892759636045,-110.97873645834623,694.0,2.5,266.7,16.49,26,gps,0.4,0.8,1.0,-27.7,,,,58,,1733586844000,2024-12-07T08:54:04.000-07:00,202412.61675535623,1733518771812,Default Profile,False,1
2024-12-07 15:59:05+00:00,32.2907981229946,-111.02641833946107,650.0,2.5,322.9,26.619999,25,gps,0.4,1.0,1.0,-27.7,,,,57,,1733587145000,2024-12-07T08:59:05.000-07:00,209987.1856782585,1733518771812,Default Profile,False,1
2024-12-07 16:04:06+00:00,32.346976613625884,-111.07637121342124,632.0,3.5,314.3,25.519999,25,gps,0.4,1.0,1.0,-27.6,,,,56,,1733587446000,2024-12-07T09:04:06.000-07:00,217801.01924140644,1733518771812,Default Profile,False,1
2024-12-07 16:09:07+00:00,32.380968374200165,-111.11436931416392,611.0,4.0,2.6,15.29,26,gps,0.4,0.8,1.0,-27.6,,,,54,,1733587747000,2024-12-07T09:09:07.000-07:00,222999.39181829,1733518771812,Default Profile,False,1
2024-12-07 16:14:09.125000+00:00,32.3819827,-111.1149911,612.2000122070312,19.417,,,0,network,,,,,,,,52,,1733588049125,2024-12-07T09:14:09.125-07:00,223126.3969489062,1733518771812,Default Profile,False,1
2024-12-07 16:19:08+00:00,32.379166977480054,-111.10930044203997,622.0,2.0,46.7,3.97,25,gps,0.4,0.8,1.0,-27.6,,,,52,,1733588348000,2024-12-07T09:19:08.000-07:00,223745.74520898095,1733518771812,Default Profile,False,1
2024-12-07 16:24:09+00:00,32.437178757973015,-111.18124977685513,584.0,2.5,310.3,33.76,24,gps,0.4,0.8,1.0,-27.6,,,,51,,1733588649000,2024-12-07T09:24:09.000-07:00,233085.53546276913,1733518771812,Default Profile,False,1
2024-12-07 16:29:10+00:00,32.495771907269955,-111.26260025426744,561.0,3.5,322.5,33.84,25,gps,0.4,0.8,1.0,-27.5,,,,50,,1733588950000,2024-12-07T09:29:10.000-07:00,243120.2460164313,1733518771812,Default Profile,False,1
2024-12-07 16:34:11+00:00,32.57153207436204,-111.32134205661714,539.0,2.5,322.0,33.649998,23,gps,0.4,0.8,1.0,-27.4,,,,49,,1733589251000,2024-12-07T09:34:11.000-07:00,253184.5894276535,1733518771812,Default Profile,False,1
2024-12-07 16:39:12+00:00,32.6438001729548,-111.38708434067668,520.0,2.5,307.3,33.75,24,gps,0.4,0.8,1.0,-27.4,,,,48,,1733589552000,2024-12-07T09:39:12.000-07:00,263308.5941123882,1733518771812,Default Profile,False,1
2024-12-07 16:44:13+00:00,32.69959774799645,-111.47285141050816,472.0,6.0,306.4,33.8,24,gps,0.4,0.8,1.0,-27.4,,,,47,,1733589853000,2024-12-07T09:44:13.000-07:00,273454.6330446196,1733518771812,Default Profile,False,1
2024-12-07 16:49:14+00:00,32.74425099603832,-111.5660550724715,448.0,6.5,306.2,33.75,23,gps,0.4,0.8,0.8,-27.4,,,,47,,1733590154000,2024-12-07T09:49:14.000-07:00,283488.36526631477,1733518771812,Default Profile,False,1
2024-12-07 16:54:15+00:00,32.798474533483386,-111.65336944162846,430.0,8.0,306.2,33.76,23,gps,0.4,0.6,0.8,-27.4,,,,46,,1733590455000,2024-12-07T09:54:15.000-07:00,293637.1623889784,1733518771812,Default Profile,False,1
2024-12-07 16:59:16+00:00,32.87447794340551,-111.68684483505784,405.0,4.5,0.6,33.75,23,gps,0.4,0.6,0.8,-27.3,,,,46,,1733590756000,2024-12-07T09:59:16.000-07:00,302648.50240846607,1733518771812,Default Profile,False,1
2024-12-07 17:04:17+00:00,32.95840380247682,-111.71683863736688,427.0,6.5,325.8,33.64,24,gps,0.4,0.6,0.8,-27.3,,,,45,,1733591057000,2024-12-07T10:04:17.000-07:00,312391.56236146233,1733518771812,Default Profile,False,1
2024-12-07 17:09:18+00:00,33.0339139373973,-111.7771579977125,419.0,6.5,327.0,32.649998,25,gps,0.4,0.6,0.8,-27.1,,,,45,,1733591358000,2024-12-07T10:09:18.000-07:00,322498.16916011483,1733518771812,Default Profile,False,1
2024-12-07 17:14:19+00:00,33.10845240019262,-111.83452206663787,346.0,8.5,326.9,33.53,24,gps,0.4,0.6,0.8,-27.0,,,,44,,1733591659000,2024-12-07T10:14:19.000-07:00,332360.5851116787,1733518771812,Default Profile,False,1
2024-12-07 17:19:20+00:00,33.18018694873899,-111.88984422013164,337.0,7.5,326.9,32.77,22,gps,0.4,0.6,0.8,-26.9,,,,43,,1733591960000,2024-12-07T10:19:20.000-07:00,341855.53915708506,1733518771812,Default Profile,False,1
2024-12-07 17:24:21+00:00,33.24470472056419,-111.93963255733252,325.0,6.0,327.0,27.599998,21,gps,0.6,0.8,1.0,-26.9,,,,43,,1733592261000,2024-12-07T10:24:21.000-07:00,350394.9160781702,1733518771812,Default Profile,False,1
2024-12-07 17:29:22+00:00,33.30833694431931,-111.97203288786112,336.0,8.5,359.5,30.699999,22,gps,0.4,0.8,1.0,-26.8,,,,42,,1733592562000,2024-12-07T10:29:22.000-07:00,358084.9150723568,1733518771812,Default Profile,False,1
2024-12-07 17:34:23+00:00,33.388164513744414,-111.9664204493165,331.0,10.5,17.8,25.699999,22,gps,0.6,0.8,1.0,-26.7,,,,42,,1733592863000,2024-12-07T10:34:23.000-07:00,366976.6312589358,1733518771812,Default Profile,False,1
2024-12-07 17:39:24+00:00,33.43644892796874,-111.98335063643754,309.0,9.5,250.3,13.94,24,gps,0.4,0.6,0.8,-26.7,,,,41,,1733593164000,2024-12-07T10:39:24.000-07:00,372570.8541876259,1733518771812,Default Profile,False,1
2024-12-07 17:44:25+00:00,33.435163269750774,-112.00025031343102,314.0,17.0,282.0,12.009999,16,gps,0.8,1.2,1.6,-26.6,,,,40,,1733593465000,2024-12-07T10:44:25.000-07:00,374145.52154188487,1733518771812,Default Profile,False,1
2024-12-07 18:04:29.197000+00:00,33.4355272,-112.009397925,313.5750045776367,30.616,,,0,network,,,,,,,,39,,1733593766500,2024-12-07T10:49:26.500-07:00,375005.1804982134,1733518771812,Default Profile,False,4
2024-12-07 18:09:29.279000+00:00,33.4365798,-112.0088449,314.6000061035156,35.682,,,0,network,,,,,,,,35,,1733594969279,2024-12-07T11:09:29.279-07:00,375176.7289320808,1733518771812,Default Profile,False,1
2024-12-07 18:14:32.677000+00:00,33.4355607,-112.0092965,316.1000061035156,17.643,,,0,network,,,,,,,,34,,1733595272677,2024-12-07T11:14:32.677-07:00,375297.5476725703,1733518771812,Default Profile,False,1
2024-12-07 19:27:28.112000+00:00,33.434395964285706,-112.01002352142856,314.5,34.923,,,0,network,,,,,,,,33,,1733595572971,2024-12-07T11:19:32.971-07:00,375446.1730781444,1733518771812,Default Profile,False,14
