time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,timestamp_ms,time_offset,distance,starttimestamp_ms,profile_name,battery_charging
2024-12-03T11:22:53.699Z,32.61156261898577,-111.2430237326771,604.0,23.5,0.0,0.21,3,gps,0.6,1.0,1.2,-27.3,,,,98,,1733224973699,2024-12-03T04:22:53.699-07:00,0.0,1733224973825,Default Profile,false
2024-12-03T11:23:57.000Z,32.611567648127675,-111.24295952729881,626.0,32.5,0.0,0.06,15,gps,0.8,1.0,1.4,-27.3,,,,98,,1733225037000,2024-12-03T04:23:57.000-07:00,6.039698813373607,1733224973825,Default Profile,false
2024-12-03T11:25:00.000Z,32.611562996171415,-111.24295609071851,638.0,23.5,0.0,0.29999998,19,gps,,,,-27.3,,,,98,,1733225100000,2024-12-03T04:25:00.000-07:00,6.648946126833398,1733224973825,Default Profile,false
2024-12-03T11:26:03.000Z,32.611525068059564,-111.24294502660632,622.0,25.0,0.0,0.78,13,gps,0.8,1.8,2.0,-27.3,,,,98,,1733225163000,2024-12-03T04:26:03.000-07:00,10.991816400071711,1733224973825,Default Profile,false
2024-12-03T11:27:06.000Z,32.61152406223118,-111.24297285452485,614.0,24.0,252.0,1.8199999,19,gps,0.6,1.0,1.2,-27.3,,,,98,,1733225226000,2024-12-03T04:27:06.000-07:00,13.600699610860651,1733224973825,Default Profile,false
2024-12-03T11:28:09.000Z,32.61153684463352,-111.24295265413821,633.0,24.0,0.0,0.17,13,gps,0.8,1.8,2.0,-27.3,,,,97,,1733225289000,2024-12-03T04:28:09.000-07:00,15.967148558585983,1733224973825,Default Profile,false
2024-12-03T11:29:12.000Z,32.61151232756674,-111.24294988811016,615.0,32.5,0.0,0.34,19,gps,0.6,1.0,1.2,-27.3,,,,97,,1733225352000,2024-12-03T04:29:12.000-07:00,18.705604912433053,1733224973825,Default Profile,false
2024-12-03T11:30:15.000Z,32.61160251684487,-111.24298685230315,623.0,38.0,28.4,0.88,15,gps,0.6,1.0,1.2,-27.3,,,,97,,1733225415000,2024-12-03T04:30:15.000-07:00,29.315017538354823,1733224973825,Default Profile,false
2024-12-03T11:31:18.000Z,32.611590907908976,-111.24293681234121,638.0,29.0,0.0,0.97999996,14,gps,1.0,1.0,1.2,-27.3,,,,97,,1733225478000,2024-12-03T04:31:18.000-07:00,34.17648683907204,1733224973825,Default Profile,false
2024-12-03T11:32:21.000Z,32.611546819098294,-111.2429378181696,622.0,33.0,0.0,0.22999999,13,gps,1.0,2.0,2.4,-27.3,,,,97,,1733225541000,2024-12-03T04:32:21.000-07:00,39.07984404263323,1733224973825,Default Profile,false
2024-12-03T11:33:24.000Z,32.6115465676412,-111.24292960390449,634.0,27.5,0.0,0.19999999,12,gps,0.6,1.0,1.4,-27.3,,,,97,,1733225604000,2024-12-03T04:33:24.000-07:00,39.849735808659545,1733224973825,Default Profile,false
2024-12-03T11:34:29.000Z,32.61159350629896,-111.24296916648746,622.0,22.5,0.0,0.03,19,gps,0.6,1.2,1.4,-27.3,,,,97,,1733225669000,2024-12-03T04:34:29.000-07:00,46.250752097866894,1733224973825,Default Profile,false
2024-12-03T11:35:34.000Z,32.61154401116073,-111.24295164830983,642.0,21.0,0.0,0.19,19,gps,0.8,1.6,1.8,-27.3,,,,97,,1733225734000,2024-12-03T04:35:34.000-07:00,51.9937497398056,1733224973825,Default Profile,false
2024-12-03T11:36:37.000Z,32.61160934809595,-111.24298852868378,628.0,33.5,0.0,0.58,5,gps,0.6,1.0,1.2,-27.3,,,,97,,1733225797000,2024-12-03T04:36:37.000-07:00,60.03830729153281,1733224973825,Default Profile,false
2024-12-03T11:37:41.000Z,32.611550339497626,-111.24300294555724,661.0,32.5,0.0,0.01,16,gps,1.2,2.4,2.6,-27.3,,,,97,,1733225861000,2024-12-03T04:37:41.000-07:00,66.73727370590052,1733224973825,Default Profile,false
2024-12-03T11:38:44.000Z,32.611561277881265,-111.24303370714188,662.0,38.5,0.0,0.69,5,gps,1.2,2.4,2.6,-27.3,,,,97,,1733225924000,2024-12-03T04:38:44.000-07:00,69.8647405664542,1733224973825,Default Profile,false
2024-12-03T11:39:49.000Z,32.61161492206156,-111.24311266466975,626.0,27.0,0.0,0.26999998,16,gps,1.0,1.2,1.6,-27.3,,,,96,,1733225989000,2024-12-03T04:39:49.000-07:00,79.36601500994446,1733224973825,Default Profile,false
2024-12-03T11:40:52.000Z,32.61151060927659,-111.24309288337827,651.0,37.0,0.0,0.37,3,gps,0.6,1.0,1.2,-27.3,,,,96,,1733226052000,2024-12-03T04:40:52.000-07:00,91.11211615528032,1733224973825,Default Profile,false
2024-12-03T11:41:56.000Z,32.611551764421165,-111.2429407518357,652.0,35.5,0.0,0.65,13,gps,1.0,1.6,1.8,-27.3,,,,96,,1733226116000,2024-12-03T04:41:56.000-07:00,106.07823501045402,1733224973825,Default Profile,false
2024-12-03T11:43:00.000Z,32.61158240027726,-111.24299406073987,608.0,26.5,0.0,0.17999999,15,gps,1.0,2.0,2.2,-27.3,,,,96,,1733226180000,2024-12-03T04:43:00.000-07:00,112.12274269201885,1733224973825,Default Profile,false
2024-12-03T11:44:03.000Z,32.61157334782183,-111.24294653534889,631.0,22.0,0.0,0.63,10,gps,1.0,1.4,1.8,-27.3,,,,96,,1733226243000,2024-12-03T04:44:03.000-07:00,116.68656556302268,1733224973825,Default Profile,false
2024-12-03T11:45:06.000Z,32.61156282853335,-111.24305843375623,624.0,24.5,0.0,0.21,11,gps,0.8,1.4,1.6,-27.3,,,,96,,1733226306000,2024-12-03T04:45:06.000-07:00,127.23252362617306,1733224973825,Default Profile,false
2024-12-03T11:46:09.000Z,32.6115172309801,-111.24289842322469,644.0,30.0,12.2,1.0799999,19,gps,0.8,1.2,1.4,-27.3,,,,96,,1733226369000,2024-12-03T04:46:09.000-07:00,143.05421125856896,1733224973825,Default Profile,false
2024-12-03T11:47:13.000Z,32.61158843524754,-111.24292792752385,630.0,30.0,0.0,0.97999996,16,gps,0.6,1.0,1.2,-27.3,,,,96,,1733226433000,2024-12-03T04:47:13.000-07:00,151.44018693971861,1733224973825,Default Profile,false
2024-12-03T11:48:16.000Z,32.61152942664921,-111.24296078458428,629.0,29.5,0.0,0.84,15,gps,0.8,1.6,1.8,-27.3,,,,96,,1733226496000,2024-12-03T04:48:16.000-07:00,158.68752691377512,1733224973825,Default Profile,false
2024-12-03T11:49:19.000Z,32.61156018823385,-111.24296908266842,617.0,25.0,27.8,1.0799999,19,gps,0.6,0.8,1.0,-27.3,,,,96,,1733226559000,2024-12-03T04:49:19.000-07:00,162.19525181808513,1733224973825,Default Profile,false
2024-12-03T11:50:23.000Z,32.611542670056224,-111.24292457476258,629.0,29.0,0.0,0.26999998,17,gps,0.6,0.8,1.0,-27.3,,,,96,,1733226623000,2024-12-03T04:50:23.000-07:00,166.7967047620728,1733224973825,Default Profile,false
2024-12-03T11:51:26.000Z,32.61151601560414,-111.24297629110515,633.0,24.0,0.0,0.62,19,gps,0.6,0.8,1.0,-27.3,,,,96,,1733226686000,2024-12-03T04:51:26.000-07:00,172.47547914474094,1733224973825,Default Profile,false
2024-12-03T11:52:30.000Z,32.61151790153235,-111.24297872185707,635.0,19.5,0.0,0.089999996,19,gps,0.8,1.0,1.2,-27.3,,,,96,,1733226750000,2024-12-03T04:52:30.000-07:00,172.7850147902324,1733224973825,Default Profile,false
2024-12-03T11:53:39.000Z,32.61156928259879,-111.24293706379831,627.0,28.0,307.2,0.81,19,gps,0.6,1.0,1.2,-27.3,,,,95,,1733226819000,2024-12-03T04:53:39.000-07:00,179.7035831251952,1733224973825,Default Profile,false
2024-12-03T11:54:42.000Z,32.61155578773469,-111.24295374378562,634.0,19.5,0.0,0.42999998,16,gps,0.6,1.0,1.2,-27.3,,,,95,,1733226882000,2024-12-03T04:54:42.000-07:00,181.86980689439198,1733224973825,Default Profile,false
2024-12-03T11:55:45.000Z,32.61151107028127,-111.24286539852619,626.0,33.5,0.0,0.13,17,gps,0.8,1.2,1.4,-27.3,,,,95,,1733226945000,2024-12-03T04:55:45.000-07:00,191.5236492071795,1733224973825,Default Profile,false
2024-12-03T11:56:48.000Z,32.61151526123285,-111.24292675405741,616.0,17.5,0.0,1.26,15,gps,0.8,1.2,1.4,-27.3,,,,95,,1733227008000,2024-12-03T04:56:48.000-07:00,197.2893413692947,1733224973825,Default Profile,false
2024-12-03T11:58:00.000Z,32.61151752434671,-111.24293027445674,629.0,23.0,107.0,1.1999999,21,gps,0.6,0.8,1.0,-27.3,,,,95,,1733227080000,2024-12-03T04:58:00.000-07:00,197.70413284205736,1733224973825,Default Profile,false
2024-12-03T11:59:03.000Z,32.61155461426824,-111.24293471686542,624.0,22.0,0.0,0.89,16,gps,0.6,1.2,1.4,-27.3,,,,95,,1733227143000,2024-12-03T04:59:03.000-07:00,201.84928092350023,1733224973825,Default Profile,false
2024-12-03T12:00:06.000Z,32.61156408581883,-111.24297017231584,631.0,15.5,0.0,1.43,17,gps,0.8,2.2,2.4,-27.3,,,,95,,1733227206000,2024-12-03T05:00:06.000-07:00,205.3331952438763,1733224973825,Default Profile,false
2024-12-03T12:01:09.000Z,32.61152368504554,-111.24301417730749,628.0,18.5,0.0,1.11,17,gps,0.6,1.0,1.2,-27.3,,,,95,,1733227269000,2024-12-03T05:01:09.000-07:00,211.42989217168,1733224973825,Default Profile,false
2024-12-03T12:02:12.000Z,32.61149401310831,-111.24298978596926,632.0,19.0,0.0,0.85999995,14,gps,0.8,1.4,1.6,-27.3,,,,95,,1733227332000,2024-12-03T05:02:12.000-07:00,215.44302462922022,1733224973825,Default Profile,false
2024-12-03T12:03:15.000Z,32.61154019739479,-111.24298827722669,642.0,17.5,0.0,0.78,18,gps,0.6,0.8,1.0,-27.3,,,,95,,1733227395000,2024-12-03T05:03:15.000-07:00,220.58042693851004,1733224973825,Default Profile,false
2024-12-03T12:04:18.000Z,32.61148927733302,-111.2429550010711,627.0,29.0,0.0,1.4,16,gps,0.8,1.0,1.2,-27.3,,,,95,,1733227458000,2024-12-03T05:04:18.000-07:00,227.04364780958727,1733224973825,Default Profile,false
2024-12-03T12:05:22.000Z,32.61153064202517,-111.24297159723938,628.0,19.5,0.0,0.08,19,gps,0.6,0.8,1.0,-27.3,,,,95,,1733227522000,2024-12-03T05:05:22.000-07:00,231.89876690036257,1733224973825,Default Profile,false
2024-12-03T12:06:25.000Z,32.6115344138816,-111.24296807684004,633.0,30.5,0.0,0.61,15,gps,0.6,1.0,1.2,-27.3,,,,95,,1733227585000,2024-12-03T05:06:25.000-07:00,232.43227572194013,1733224973825,Default Profile,false
2024-12-03T12:07:28.000Z,32.611454953439534,-111.24290429055691,633.0,28.0,309.9,1.02,17,gps,0.6,0.8,1.0,-27.3,,,,95,,1733227648000,2024-12-03T05:07:28.000-07:00,243.09822615977885,1733224973825,Default Profile,false
2024-12-03T12:08:31.000Z,32.61152624152601,-111.24297796748579,618.0,18.5,0.0,0.62,16,gps,0.8,1.8,2.0,-27.3,,,,95,,1733227711000,2024-12-03T05:08:31.000-07:00,253.6081184033219,1733224973825,Default Profile,false
2024-12-03T12:09:34.000Z,32.61152087710798,-111.24298534356058,622.0,27.5,0.0,0.91999996,17,gps,0.8,1.2,1.4,-27.3,,,,94,,1733227774000,2024-12-03T05:09:34.000-07:00,254.52087055716845,1733224973825,Default Profile,false
2024-12-03T12:10:37.000Z,32.611553901806474,-111.24299431219697,633.0,31.0,70.7,0.79999995,20,gps,0.6,0.8,1.0,-27.3,,,,94,,1733227837000,2024-12-03T05:10:37.000-07:00,258.28790759516653,1733224973825,Default Profile,false
2024-12-03T12:11:40.000Z,32.61149937752634,-111.24302314594388,617.0,30.0,0.0,0.55,22,gps,0.6,0.8,1.0,-27.3,,,,94,,1733227900000,2024-12-03T05:11:40.000-07:00,264.92504403291434,1733224973825,Default Profile,false
2024-12-03T12:12:43.000Z,32.61153168976307,-111.24297645874321,629.0,19.5,0.0,0.55,17,gps,0.8,1.4,1.8,-27.3,,,,94,,1733227963000,2024-12-03T05:12:43.000-07:00,270.5847118035845,1733224973825,Default Profile,false
2024-12-03T12:13:46.000Z,32.61157095897943,-111.2429354712367,634.0,24.0,334.8,1.74,16,gps,0.8,1.2,1.4,-27.3,,,,94,,1733228026000,2024-12-03T05:13:46.000-07:00,276.398926796288,1733224973825,Default Profile,false
2024-12-03T12:14:49.000Z,32.61152842082083,-111.24299473129213,626.0,35.5,255.4,1.2099999,21,gps,0.4,0.8,1.0,-27.3,,,,94,,1733228089000,2024-12-03T05:14:49.000-07:00,283.69151332389254,1733224973825,Default Profile,false
2024-12-03T12:15:52.000Z,32.61155553627759,-111.24296556226909,632.0,25.5,14.8,0.90999997,12,gps,1.0,1.6,2.0,-27.3,,,,94,,1733228152000,2024-12-03T05:15:52.000-07:00,287.76032083437906,1733224973825,Default Profile,false
2024-12-03T12:17:12.980Z,32.61146031785756,-111.24299615621567,653.0,29.5,0.0,0.12,15,gps,0.8,0.8,1.0,-27.3,,,,94,,1733228232980,2024-12-03T05:17:12.980-07:00,298.72905249554174,1733224973825,Default Profile,false
2024-12-03T12:18:15.012Z,32.61152766644955,-111.24301375821233,608.0,14.5,0.0,0.16,12,gps,0.8,1.2,1.6,-27.3,,,,94,,1733228295012,2024-12-03T05:18:15.012-07:00,306.3972073649073,1733224973825,Default Profile,false
2024-12-03T12:19:17.997Z,32.61149225290865,-111.24293605796993,644.0,21.5,0.0,0.19999999,15,gps,0.8,1.4,1.6,-27.3,,,,94,,1733228357997,2024-12-03T05:19:17.997-07:00,314.6719827270576,1733224973825,Default Profile,false
2024-12-03T12:20:20.001Z,32.61170481797308,-111.2432779558003,629.0,16.0,0.0,0.099999994,13,gps,0.8,1.2,1.4,-27.3,,,,94,,1733228420001,2024-12-03T05:20:20.001-07:00,354.47374491059463,1733224973825,Default Profile,false
2024-12-03T12:21:23.986Z,32.61149677913636,-111.24296673573554,637.0,17.5,0.0,0.45999998,15,gps,0.8,1.4,1.6,-27.3,,,,94,,1733228483986,2024-12-03T05:21:23.986-07:00,391.6875069811063,1733224973825,Default Profile,false
2024-12-03T12:22:26.004Z,32.61153189931065,-111.24290747568011,638.0,16.0,0.0,0.51,13,gps,0.8,1.2,1.4,-27.3,,,,94,,1733228546004,2024-12-03T05:22:26.004-07:00,398.47419649989104,1733224973825,Default Profile,false
2024-12-03T12:23:28.991Z,32.61156710330397,-111.24295701272786,621.0,20.0,0.0,0.17,19,gps,0.8,1.2,1.4,-27.3,,,,94,,1733228608991,2024-12-03T05:23:28.991-07:00,404.54474943247766,1733224973825,Default Profile,false
2024-12-03T12:24:30.991Z,32.61160389985889,-111.24295148067176,636.0,13.5,0.0,0.12,15,gps,0.6,0.8,1.0,-27.3,,,,94,,1733228670991,2024-12-03T05:24:30.991-07:00,408.66901863764417,1733224973825,Default Profile,false
2024-12-03T12:25:32.989Z,32.611504616215825,-111.24300931580365,595.0,14.5,0.0,0.16,14,gps,0.8,1.0,1.2,-27.3,,,,94,,1733228732989,2024-12-03T05:25:32.989-07:00,420.9662896389794,1733224973825,Default Profile,false
2024-12-03T12:26:35.995Z,32.611490869894624,-111.24286799691617,639.0,25.5,0.0,0.12,20,gps,0.8,1.2,1.4,-27.3,,,,93,,1733228795995,2024-12-03T05:26:35.995-07:00,434.29080213164855,1733224973825,Default Profile,false
2024-12-03T12:27:37.992Z,32.61157678440213,-111.24313336797059,615.0,31.5,0.0,0.12,11,gps,1.6,0.8,1.0,-27.3,,,,93,,1733228857992,2024-12-03T05:27:37.992-07:00,460.91928609298645,1733224973825,Default Profile,false
2024-12-03T12:28:40.981Z,32.61153168976307,-111.24300562776625,645.0,21.0,0.0,0.12,18,gps,1.6,2.4,3.0,-27.3,,,,93,,1733228920981,2024-12-03T05:28:40.981-07:00,473.89223010522136,1733224973825,Default Profile,false
2024-12-03T12:29:43.000Z,32.61152942664921,-111.24289733357728,636.0,19.0,0.0,0.28,4,gps,0.6,1.0,1.2,-27.3,,,,93,,1733228983000,2024-12-03T05:29:43.000-07:00,484.0386586373696,1733224973825,Default Profile,false
2024-12-03T12:30:45.003Z,32.611598619259894,-111.24294745735824,647.0,18.5,0.0,0.39999998,12,gps,0.8,1.4,1.6,-27.3,,,,93,,1733229045003,2024-12-03T05:30:45.003-07:00,493.05180693404276,1733224973825,Default Profile,false
2024-12-03T12:31:46.997Z,32.611529803834856,-111.24295282177627,638.0,15.0,302.1,0.64,14,gps,0.8,1.2,1.6,-27.3,,,,93,,1733229106997,2024-12-03T05:31:46.997-07:00,500.72021187466817,1733224973825,Default Profile,false
2024-12-03T12:32:50.005Z,32.61149279773235,-111.24301040545106,630.0,22.5,0.0,0.35,22,gps,0.6,1.0,1.2,-27.3,,,,93,,1733229170005,2024-12-03T05:32:50.005-07:00,507.50420780062495,1733224973825,Default Profile,false
2024-12-03T12:33:51.963Z,32.611795384436846,-111.24295307323337,612.0,19.0,0.0,0.59999996,13,gps,0.8,0.8,1.0,-27.3,,,,93,,1733229231963,2024-12-03T05:33:51.963-07:00,541.5761486933235,1733224973825,Default Profile,false
2024-12-03T12:34:55.015Z,32.611500760540366,-111.24294829554856,648.0,24.5,0.0,0.62,14,gps,0.8,0.8,1.2,-27.3,,,,93,,1733229295015,2024-12-03T05:34:55.015-07:00,574.3398874343227,1733224973825,Default Profile,false
2024-12-03T12:35:58.006Z,32.61159338057041,-111.24295114539564,666.0,17.0,0.0,0.22,13,gps,0.8,1.2,1.4,-27.3,,,,93,,1733229358006,2024-12-03T05:35:58.006-07:00,584.6422234705778,1733224973825,Default Profile,false
2024-12-03T12:37:01.001Z,32.61158227454871,-111.24295483343303,634.0,16.0,0.0,0.11,16,gps,0.8,1.0,1.2,-27.3,,,,93,,1733229421001,2024-12-03T05:37:01.001-07:00,585.9245601033626,1733224973825,Default Profile,false
2024-12-03T12:38:02.905Z,32.61158416047692,-111.2429809011519,637.0,19.5,0.0,0.65,14,gps,0.8,1.0,1.2,-27.3,,,,93,,1733229482905,2024-12-03T05:38:02.905-07:00,588.375164303457,1733224973825,Default Profile,false
2024-12-03T12:39:05.012Z,32.611490953713655,-111.24293639324605,648.0,14.0,0.0,0.049999997,15,gps,1.2,1.6,2.0,-27.3,,,,92,,1733229545012,2024-12-03T05:39:05.012-07:00,599.5462833400011,1733224973825,Default Profile,false
2024-12-03T12:40:06.940Z,32.611422473564744,-111.24289188534021,629.0,14.0,0.0,0.26,13,gps,0.6,1.0,1.2,-27.3,,,,92,,1733229606940,2024-12-03T05:40:06.940-07:00,608.227399947607,1733224973825,Default Profile,false
2024-12-03T12:41:08.997Z,32.61145813856274,-111.24301560223103,625.0,17.5,0.0,0.64,13,gps,0.6,1.0,1.2,-27.3,,,,92,,1733229668997,2024-12-03T05:41:08.997-07:00,620.4751016165474,1733224973825,Default Profile,false
2024-12-03T12:42:10.968Z,32.61163612827659,-111.2428477127105,605.0,15.0,0.0,0.39,17,gps,0.6,1.0,1.4,-27.3,,,,92,,1733229730968,2024-12-03T05:42:10.968-07:00,645.7533433255043,1733224973825,Default Profile,false
2024-12-03T12:43:14.008Z,32.611439363099635,-111.24295692890882,632.0,24.0,0.0,0.16,18,gps,0.6,1.0,1.2,-27.3,,,,92,,1733229794008,2024-12-03T05:43:14.008-07:00,669.9059699505603,1733224973825,Default Profile,false
2024-12-03T12:44:16.016Z,32.61146853212267,-111.24289456754923,632.0,15.5,0.0,0.39999998,15,gps,0.6,1.0,1.2,-27.3,,,,92,,1733229856016,2024-12-03T05:44:16.016-07:00,676.587117376683,1733224973825,Default Profile,false
2024-12-03T12:45:21.000Z,32.61155750602484,-111.24291937798262,634.0,21.5,0.0,0.68,19,gps,0.6,0.8,1.0,-27.3,,,,92,,1733229921000,2024-12-03T05:45:21.000-07:00,686.7498228407884,1733224973825,Default Profile,false
2024-12-03T12:46:24.000Z,32.611555703915656,-111.24296464025974,628.0,25.0,0.0,0.08,20,gps,0.6,0.8,1.0,-27.3,,,,92,,1733229984000,2024-12-03T05:46:24.000-07:00,690.994017607309,1733224973825,Default Profile,false
2024-12-03T12:47:27.000Z,32.61155046522617,-111.24303496442735,634.0,26.5,0.0,0.69,17,gps,0.8,1.0,1.4,-27.3,,,,92,,1733230047000,2024-12-03T05:47:27.000-07:00,697.6065925915208,1733224973825,Default Profile,false
2024-12-03T12:48:30.000Z,32.611550842411816,-111.24299590475857,630.0,31.5,252.8,0.24,15,gps,0.6,0.8,1.2,-27.3,,,,92,,1733230110000,2024-12-03T05:48:30.000-07:00,701.2653316030821,1733224973825,Default Profile,false
2024-12-03T12:49:34.000Z,32.61158893816173,-111.24300705268979,632.0,28.5,0.0,0.14999999,21,gps,0.4,0.6,0.8,-27.3,,,,92,,1733230174000,2024-12-03T05:49:34.000-07:00,705.6281783787636,1733224973825,Default Profile,false
2024-12-03T12:50:39.000Z,32.611601343378425,-111.24295642599463,637.0,24.5,0.0,1.03,18,gps,0.6,0.8,1.0,-27.3,,,,92,,1733230239000,2024-12-03T05:50:39.000-07:00,710.5666485629771,1733224973825,Default Profile,false
2024-12-03T12:51:42.000Z,32.6115489564836,-111.24297436326742,628.0,19.0,0.0,1.3299999,19,gps,0.6,1.6,1.8,-27.3,,,,92,,1733230302000,2024-12-03T05:51:42.000-07:00,716.6292495514941,1733224973825,Default Profile,false
2024-12-03T12:52:45.000Z,32.61152196675539,-111.24300981871784,645.0,27.5,0.0,1.14,16,gps,0.6,1.0,1.2,-27.3,,,,92,,1733230365000,2024-12-03T05:52:45.000-07:00,721.1053176336983,1733224973825,Default Profile,false
2024-12-03T12:53:48.000Z,32.6115396944806,-111.2429822422564,637.0,29.0,0.0,2.75,18,gps,0.6,0.8,1.0,-27.3,,,,92,,1733230428000,2024-12-03T05:53:48.000-07:00,724.3545171726328,1733224973825,Default Profile,false
2024-12-03T12:54:52.000Z,32.611582735553384,-111.24297528527677,623.0,34.5,0.0,1.05,20,gps,0.8,1.4,1.8,-27.3,,,,91,,1733230492000,2024-12-03T05:54:52.000-07:00,729.1846224505272,1733224973825,Default Profile,false
2024-12-03T12:55:55.000Z,32.6116007566452,-111.24301736243069,629.0,29.5,0.0,0.29,23,gps,0.4,0.6,0.8,-27.3,,,,91,,1733230555000,2024-12-03T05:55:55.000-07:00,733.6059251463188,1733224973825,Default Profile,false
2024-12-03T12:56:58.000Z,32.611580598168075,-111.24288886785507,623.0,35.5,0.0,0.78999996,14,gps,0.8,1.2,1.4,-27.3,,,,91,,1733230618000,2024-12-03T05:56:58.000-07:00,745.8482372701972,1733224973825,Default Profile,false
2024-12-03T12:58:01.000Z,32.61156446300447,-111.24300445429981,626.0,29.0,0.0,0.089999996,20,gps,,,,-27.3,,,,91,,1733230681000,2024-12-03T05:58:01.000-07:00,756.822221198027,1733224973825,Default Profile,false
2024-12-03T12:59:04.000Z,32.61151748243719,-111.24298500828445,627.0,29.0,0.0,0.37,17,gps,0.6,1.0,1.2,-27.3,,,,91,,1733230744000,2024-12-03T05:59:04.000-07:00,762.354641706446,1733224973825,Default Profile,false
2024-12-03T13:00:07.000Z,32.6115457713604,-111.2429423443973,628.0,26.5,0.0,0.35999998,18,gps,0.8,1.0,1.2,-27.3,,,,91,,1733230807000,2024-12-03T06:00:07.000-07:00,767.4402496959383,1733224973825,Default Profile,false
2024-12-03T13:01:10.000Z,32.61156722903252,-111.24296656809747,624.0,24.5,0.0,0.11,22,gps,,,,-27.3,,,,91,,1733230870000,2024-12-03T06:01:10.000-07:00,770.7327889652424,1733224973825,Default Profile,false
2024-12-03T13:02:14.000Z,32.611555913463235,-111.24297495000064,621.0,20.0,0.0,0.47,22,gps,0.4,0.8,1.0,-27.3,,,,91,,1733230934000,2024-12-03T06:02:14.000-07:00,772.2158640446032,1733224973825,Default Profile,false
2024-12-03T13:03:17.000Z,32.61157468892634,-111.24296153895557,625.0,21.5,0.0,0.34,23,gps,0.4,0.8,1.0,-27.3,,,,91,,1733230997000,2024-12-03T06:03:17.000-07:00,774.6523619247691,1733224973825,Default Profile,false
2024-12-03T13:04:20.000Z,32.61161022819579,-111.24298878014088,632.0,25.0,0.0,0.44,23,gps,0.4,0.8,1.0,-27.3,,,,91,,1733231060000,2024-12-03T06:04:20.000-07:00,779.3562863806383,1733224973825,Default Profile,false
2024-12-03T13:05:22.687Z,32.61153047438711,-111.24293102882802,625.0,24.5,0.0,0.03,22,gps,0.4,0.8,1.0,-27.3,,,,91,,1733231122687,2024-12-03T06:05:22.687-07:00,789.744027433769,1733224973825,Default Profile,false
2024-12-03T13:06:26.000Z,32.61154950130731,-111.2430131714791,635.0,34.5,0.0,0.06,22,gps,0.6,0.8,1.0,-27.3,,,,91,,1733231186000,2024-12-03T06:06:26.000-07:00,797.7234594568192,1733224973825,Default Profile,false
2024-12-03T13:07:30.000Z,32.61157628148794,-111.24298182316124,632.0,25.0,0.0,0.41,17,gps,0.8,1.2,1.6,-27.3,,,,91,,1733231250000,2024-12-03T06:07:30.000-07:00,801.9054205170693,1733224973825,Default Profile,false
2024-12-03T13:08:33.000Z,32.61158256791532,-111.24298257753253,619.0,27.5,0.0,0.90999997,13,gps,0.8,1.6,1.8,-27.3,,,,90,,1733231313000,2024-12-03T06:08:33.000-07:00,802.6080013548102,1733224973825,Default Profile,false
2024-12-03T13:09:36.000Z,32.61156940832734,-111.24298098497093,627.0,23.0,0.0,1.4,16,gps,0.6,1.0,1.4,-27.3,,,,90,,1733231376000,2024-12-03T06:09:36.000-07:00,804.0788641014208,1733224973825,Default Profile,false
2024-12-03T13:10:57.003Z,32.61153039056808,-111.24293161556125,635.0,25.0,0.0,0.24,18,gps,0.6,1.0,1.2,-27.3,,,,90,,1733231457003,2024-12-03T06:10:57.003-07:00,810.4196880461327,1733224973825,Default Profile,false
2024-12-03T13:11:58.984Z,32.611582609824836,-111.24309053644538,605.0,16.0,0.0,0.19,1,gps,0.6,0.8,1.0,-27.3,,,,90,,1733231518984,2024-12-03T06:11:58.984-07:00,826.3973422151291,1733224973825,Default Profile,false
2024-12-03T13:13:01.000Z,32.611749451607466,-111.24333025887609,632.0,18.5,0.0,0.21,6,gps,0.8,1.2,1.4,-27.3,,,,90,,1733231581000,2024-12-03T06:13:01.000-07:00,855.5234674069425,1733224973825,Default Profile,false
2024-12-03T13:14:03.001Z,32.611771998927,-111.2432710826397,644.0,16.5,0.0,0.28,11,gps,0.8,1.2,1.4,-27.3,,,,90,,1733231643001,2024-12-03T06:14:03.001-07:00,861.6068226695268,1733224973825,Default Profile,false
2024-12-03T13:15:05.998Z,32.611586884595454,-111.24303052201867,622.0,29.5,0.0,0.12,18,gps,1.0,1.4,1.8,-27.3,,,,90,,1733231705998,2024-12-03T06:15:05.998-07:00,892.1253302999933,1733224973825,Default Profile,false
2024-12-03T13:16:07.999Z,32.611564924009144,-111.24285240657628,633.0,31.5,0.0,0.22,15,gps,0.6,1.2,1.4,-27.3,,,,90,,1733231767999,2024-12-03T06:16:07.999-07:00,908.9861575334305,1733224973825,Default Profile,false
2024-12-03T13:17:11.992Z,32.61159639805555,-111.24303278513253,632.0,28.0,0.0,0.08,21,gps,0.8,1.2,1.6,-27.3,,,,90,,1733231831992,2024-12-03T06:17:11.992-07:00,926.2398670602828,1733224973825,Default Profile,false
2024-12-03T13:18:14.001Z,32.61148370336741,-111.24297956004739,635.0,20.5,0.0,1.11,1,gps,0.8,1.2,1.6,-27.3,,,,90,,1733231894001,2024-12-03T06:18:14.001-07:00,939.7261956657355,1733224973825,Default Profile,false
